676,547.208,547.39,544.8064,545.75,499481
677,547.37,547.76,546.27,547.22,337886
678,547.8099,547.97,546.531,547.4,223934
679,548.77,548.9,546.95,547.55,326849
680,550.93,550.93,548.73,548.835,590910
681,552.02,553.19,550.66,550.9,1216569
682,554.59,555.27,551.43,551.865,1188145
683,554.92,555.1496,553.41,554.59,888779
684,555.96,556.5,553.44,554.98,1431580
685,556.18,556.25,554.56,555.98,2428560
720,553.44,554.09,553.34,554,161854
721,550.735,555.62,550.59,553.51,1698242
722,553.17,553.89,550.56,550.64,1128099
723,551.865,553.35,550.57,553.18,825172
724,549.1999,551.98,548.44,551.8,990744
725,551.5,551.64,548.5671,549.2,907913
726,551.76,552.82,551.36,551.46,1027420
727,551.12,552,550.52,551.81,588555
728,550.2001,551.5,550,551.082,442791
729,549.28,550.77,549,550.32,445572
730,548.78,549.66,547.92,549.28,735853
731,547.54,549.4299,547.33,548.8975,606471
732,545.97,547.54,545.55,547.54,991879
733,546.07,548.1,544.75,545.98,2332385
864,550.72,550.98,550.07,550.07,90041
865,552.665,554.8,550.1551,550.78,1546011
866,551.75,554.1751,551.39,552.17,584983
867,552.52,553.32,550.65,551.6,762259
868,550.4,552.5,549.4,552.3536,685933
869,548.69,551.01,548.41,550.43,625859
870,548.24,549,545.75,548.58,748022
871,548.77,550.5,546.56,548.595,596382
872,549.9135,550.5,548.23,548.74,453160
873,552.07,552.4,549.5,550,518419
874,552.38,553.18,551.751,552.078,591268
875,554.465,554.75,552.151,552.3,716057
876,553.02,554.4773,552.67,554.41,647430
877,550.5,553.5492,550.5,553.02,1713747
878,550.5,550.5,550.5,550.5,1693
912,508.8,509.24,508,508.76,389418
913,503.8525,511.24,502.47,508.94,3827109
914,512.243,514.1699,502.07,503.85,3135171
915,510.93,515,510.58,512.2,2250253
916,508.225,513.249,507.43,510.7401,2593913
917,509.57,510.179,507.32,508.16,1679790
918,508.664,509.6777,506.83,509.57,1157207
919,510.3,510.75,508.59,508.72,915112
920,508.26,510.75,508.2,510.3,850049
921,506.312,508.49,506.01,508.2625,1127184
922,508.61,508.95,506.05,506.3151,915095
923,508.55,509.63,507.63,508.58,935730
924,506.87,508.568,506.27,508.56,1215890
925,506.5,507.45,504.6,506.86,2337576
960,503.7,504.03,503.64,503.95,249559
961,504.25,507.37,502.14,503.9,1282777
962,501.475,504.8085,498.62,504.25,1972258
963,500.8,501.75,499.01,501.18,1298659
964,503.61,504.4,500.73,500.84,1101912
965,503.09,504,502.5,503.61,520396
966,500.76,503.2134,500.6,503,508905
967,500.8,501.77,500.4,500.7,423226
968,501.3,501.9,500.12,500.81,367305
969,502.0222,502.22,500.91,501.163,402119
970,500.93,503.34,499.95,502.01,655448
971,500.16,502.7,500,500.9328,637042
972,500.75,501.19,499.27,500.2,708195
973,500.54,501.61,500.54,501.54,275470
974,500.75,500.75,500.75,500.75,200
a1391092200,502.65,502.66,502.15,502.54,130190
1,502.6,506.45,501.5,502.28,1534909
2,498.75,502.79,498.74,502.6,1102610
3,498.59,500.15,497.52,498.77,973148
4,498.55,499.65,496.7,498.655,1048198
5,501.09,501.5879,498.22,498.54,829566
6,500.96,501.57,500.57,501.09,522309
7,502.435,503.2399,500.67,500.96,671712
8,500.65,502.87,500.54,502.46,699528
9,500.08,501.24,500,500.68,464806
10,500.17,500.39,499.4,500.14,525681
11,499.77,500.34,499.5,500.19,448073
12,499.87,500.67,499.61,499.7966,577455
13,499.388,500.14,498.95,499.83,2767654
14,499.782,499.786,499.782,499.786,200
48,495.46,495.46,495.014,495.18,156749
49,495.31,498.35,495.0401,495.09,942274
50,495.38,497.22,495.11,495.272,754277
51,494.81,495.69,493.55,495.37,1037386
52,496.26,496.3899,494.73,494.804,500512
53,497.655,497.7,496.21,496.36,554464
54,499.83,500.64,497.65,497.6506,1012177
55,498.39,499.86,497.75,499.85,540891
56,499.37,499.7999,498.16,498.28,453973
57,501.03,501.39,499.16,499.3701,657623
58,501.0112,501.469,500.02,500.95,612759
59,499.75,501.53,499.67,501.11,518865
60,500.07,500.66,499.09,499.75,742522
61,500.6,500.6,499.79,500.07,1438459
62,500.6,500.6,500.6,500.6,0
192,502.23,502.74,502.23,502.61,95413
193,507.32,507.73,502.22,502.43,1625875
194,503.43,507.05,501.5,507.05,929622
195,504.51,505.15,502.781,503.425,701608
196,504.1501,505,502.255,504.49,435687
197,503.965,505.1,503,504.02,460643
198,503.13,504.1599,502.05,503.64,307713
199,502.005,504,501.67,503.43,503736
200,500.825,502.39,499.91,501.85,749020
201,501.35,502.17,500.31,500.75,531503
202,501.59,502.25,501.03,501.375,369905
203,499.6201,501.535,499.62,501.5,572904
204,501.52,501.77,499.3,499.62,603871
205,501.53,501.99,499.4701,501.51,1267825
240,505.914,506.25,505.5,505.85,178269
241,507.22,507.33,502.78,505.78,1467176
242,505.14,507.67,504.29,507.2425,745242
243,505.239,505.98,504.41,505.14,584258
244,507.608,508.31,504.88,505.26,941213
245,509.2,509.22,507.15,507.63,660300
246,509.05,509.46,508.22,509.22,490021
247,508.94,509.33,508.63,509,296466
248,508.3,509.4,508.03,508.96,364020
249,507.5,509.07,507.245,508.37,411756
250,508.379,508.75,507.06,507.545,347672
251,508.84,508.94,507.93,508.37,303372
252,507.405,509.08,507.136,508.906,468127
253,508.79,508.94,507.12,507.3555,1037099
288,506.65,506.69,506.5,506.56,64846
289,509,510.87,506.2519,506.53,1044518
290,509.62,512.25,507.92,509,838202
291,510.43,511.08,508.71,509.63,510794
292,511.41,511.62,510,510.39,393849
293,513.135,513.28,510.78,511.51,626373
294,513.254,514.53,513.04,513.13,762102
295,514.0895,514.38,513.24,513.31,361338
296,514.15,515.2,513.805,514.04,425784
297,514.8,515.28,513.88,514.123,310232
298,514.39,515.09,513.9,514.53,313525
299,513.55,514.9598,513.34,514.43,368088
300,514.21,514.39,513.01,513.6,414077
301,512.59,514.43,512.51,514.1,1052031
336,510.2,510.57,510.05,510.06,72270
337,508.62,512.39,508.27,510.44,1216326
338,511.39,511.43,507.81,508.62,833464
339,512.89,513.5,511.1502,511.26,718848
340,512.7153,513.08,511.8,512.9,379234
341,512.27,513.3,512.02,512.76,367705
342,512.19,512.95,511.93,512.34,278967
343,512.21,512.69,511.51,512.19,255114
344,512.46,512.71,512.2,512.304,206882
345,512.92,513.2,512.485,512.5,269483
346,513.285,513.5,512.79,512.94,352619
347,513.24,513.48,512.63,513.37,301488
348,512.62,513.3,512.04,513.15,438784
349,512.4401,513.25,512.38,512.62,1097521
350,512.51,512.51,512.51,512.51,11434
384,521.305,521.4,521.1,521.38,103240
385,520.26,522.05,519.5,521.21,1616053
386,519.39,521.2,517.38,520.339,989978
387,519.45,519.97,518.496,519.44,482737
388,520,520.09,518.31,519.44,455965
389,521.68,521.68,519.8601,520.04,564353
390,522.531,522.73,520.9,521.6001,724698
391,521.27,522.9299,521.17,522.6,508452
392,521.45,522.24,521.3,521.35,324599
393,521.408,521.85,520.72,521.45,446670
394,521.4,521.75,521.05,521.41,431714
395,520.67,521.7,520.47,521.45,423977
396,520.487,521.16,520.18,520.59,481011
397,519.7,520.59,519.48,520.5,1046023
528,518.11,518.66,518,518.66,103047
529,526.526,528.25,518,518.12,1723635
530,526.824,528.1299,526.28,526.39,746112
531,527.046,527.93,525.5,526.97,695537
532,528.84,529.34,526.52,526.96,694027
533,529.475,529.7,528.3,528.86,452592
534,530.8001,531.48,529.44,529.44,793344
535,529.7,531.99,529.39,530.94,617776
536,529.87,530.31,528.41,529.62,397791
537,529.23,530.099,528.1,529.76,379675
538,530.41,530.98,528.7,529.33,340380
539,530.05,530.88,529.37,530.41,347233
540,528.73,530.35,528.71,530.06,387559
541,528.99,529.5,528.16,528.73,1190057
576,530.3,530.9,530.3,530.61,75444
577,531.76,533.1,529.5,530.26,1144882
578,533.5,534.39,530.92,531.73,805976
579,534.67,534.87,533.25,533.45,655757
580,536.21,536.25,534.65,534.72,634140
581,535.62,536.71,535.52,536.301,489833
582,535.41,536.3,535.13,535.59,394215
583,536.64,536.65,535.17,535.38,299662
584,536.662,537.04,535.99,536.65,411886
585,536.52,537.21,536.15,536.62,312938
586,536.53,536.87,536.23,536.53,307212
587,536.99,537.12,536.31,536.533,335351
588,537.22,537.75,536.88,536.9601,568767
589,535.96,537.66,535.34,537.27,860093
590,535.96,535.96,535.96,535.96,233905
624,537,537,536.76,536.95,74292
625,536.185,539.56,534.81,537,1875458
626,535.55,536.4,533.24,536.3,908141
627,536.7494,537.7,534.72,535.58,741256
628,537.17,538.75,536.72,536.72,531791
629,535.43,537.7296,535.05,537.21,476254
630,535.98,536.87,535.21,535.45,287260
631,536.12,536.33,534.51,535.9,295046
632,536.65,537.49,535.8237,536.11,270277
633,537.9,539,536.631,536.631,824284
634,537.418,538.11,536.6,537.91,326440
635,536.35,537.56,536.0801,537.5,294671
636,535.02,536.9994,535,536.35,374989
637,535.92,535.92,534.564,535.055,1395558
672,534.635,534.67,534.2,534.66,74416
673,537.98,539.1499,534.25,534.44,1521851
674,540.0545,540.44,537.2,537.85,1021839
675,542.559,542.56,539.85,540.12,820047
676,541.83,542.69,540.94,542.56,599817
677,541.9,542.355,541.42,541.83,416082
678,542.725,542.95,541.56,541.99,382849
679,543.09,543.25,542.51,542.72,384219
680,543.24,543.69,542.82,543.05,508594
681,544.645,544.74,543.13,543.25,563624
682,543.5006,544.85,543.06,544.65,570922
683,543.6,543.92,542.36,543.53,479861
684,542.79,543.83,542.52,543.6,376313
685,544.43,544.43,542.79,542.79,1189290
720,542.73,543.09,542.47,542.47,137623
721,544.0691,545.9799,542.11,544.42,1268627
722,543.76,544.84,542.58,544.05,674986
723,541.914,544.14,541.21,543.85,892472
724,544.195,544.34,541.79,541.94,514714
725,544.4,544.92,543.7,544.1604,475417
726,542.81,544.46,542.68,544.35,360203
727,542.32,543.14,542,542.82,379271
728,543.16,544,542.25,542.39,352579
729,543.4,543.73,543.0347,543.22,229816
730,544.03,544.6,543.37,543.379,328550
731,544,544.77,543.84,544.05,316063
732,542.87,544.09,542.7,544.02,560656
733,543.99,544,542.6,542.87,1156461
912,545.76,546,545.61,546,103005
913,546.01,548.47,545.72,545.88,1445159
914,550.49,551.19,545.61,546.012,1397235
915,549.78,550.93,549.25,550.49,454566
916,548.71,549.8599,548.18,549.8599,389701
917,548.86,549.94,548.61,548.7499,277204
918,549.8,550.03,548.87,549.0399,310289
919,549.0201,549.93,548.5,549.77,276955
920,549.16,549.5,548.86,549.02,180589
921,548.7999,549.4,547.94,549.11,300787
922,548.6,549.66,548.55,548.8,241761
923,548.19,548.95,548.01,548.704,278814
924,548.16,548.33,546.63,548.2,493073
925,545.99,548.3299,545.79,548.2,1237549
960,544.84,544.9,544.5,544.75,67292
961,544.55,546.89,542.02,544.62,1109802
962,543.59,544.78,542.1,544.69,890339
963,542.1,543.75,541.55,543.59,511959
964,539.95,542.22,539.44,542.05,788056
965,538.749,541.1365,538.55,539.9651,598047
966,535.548,538.75,534.35,538.73,1095738
967,537.47,538.36,535.42,535.465,654726
968,539.269,539.44,536.36,537.6,469560
969,537.44,539.39,537.42,539.32,367492
970,538.23,539.42,537,537.515,398343
971,536.8,538.41,536.16,538.22,425426
972,536.56,537.61,535.8,536.75,523067
973,537.37,537.42,536,536.5525,1004372
a1392906600,532.61,532.99,532.6,532.99,108038
1,530.81,537,529.36,532.67,2126846
2,534.38,535,530.73,530.895,923449
3,533.31,535.55,533.02,534.34,561820
4,531.92,533.94,531.81,533.345,504026
5,531.49,531.96,530.23,531.87,656438
6,530.88,531.97,530.56,531.5,406994
7,530.61,531.89,530.04,530.87,449813
8,530.2799,531.15,530,530.75,358452
9,530.91,531.73,530,530.22,478733
10,530.195,531.37,530.017,530.85,312418
11,529.16,530.48,529.02,530.14,470237
12,531.07,531.85,529,529.15,519118
13,531.15,531.77,530.85,531.13,1008618
14,531.15,531.268,531.15,531.268,1495
48,532.57,532.7927,532.57,532.7927,589517
49,532.6168,534.57,531.6,532.6,1272635
50,530.89,533,530.33,532.66,693378
51,529.3501,531.74,529.35,530.86,518615
52,526.69,529.42,526.39,529.37,921506
53,528.19,529.2,526.5,526.65,601628
54,526.78,528.61,526.635,528.2,356892
55,526.781,527.305,525.82,526.7001,365547
56,527.26,527.7614,526.62,526.78,215139
57,527.05,527.449,526.5001,527.26,227263
58,526.46,527.75,526.23,527.12,283908
59,526.72,526.95,525.91,526.46,328350
60,526.25,526.82,526,526.77,347529
61,525.26,525.33,524.87,525,528307
62,525.25,525.25,525.25,525.25,10922
192,523.01,523.4,523.01,523.15,88972
193,528.7,528.82,522.42,523.15,1688890
194,527.49,528.75,526.74,528.7,603020
195,526.7,527.7899,525.1003,527.59,655997
196,526.35,527.24,525.12,526.65,376725
197,525.62,527.09,525.25,526.23,375078
198,523.62,526.07,523.29,525.66,439212
199,522.84,524.18,522.5,523.74,427804
200,524.312,524.67,522.71,522.83,331635
201,524.96,525.7,524.23,524.3084,318324
202,528.04,528.19,524.99,524.99,593650
203,528.9333,529.9199,527.6001,528.04,629345
204,527.3,529.1,527.3,528.85,382988
205,527.55,529.02,527.02,527.26,1098884
240,529.25,529.565,529.08,529.42,63319
241,525.66,529.5,525.41,529.27,1080030
242,525.788,526.1,524.03,525.66,815481
243,523.9,526.395,523.5,525.7,457435
244,525.55,526.1788,523.55,523.98,498579
245,526.316,528.28,525.12,525.56,491381
246,524.71,526.45,524.51,526.209,321447
247,524.94,525.3899,524.1,524.65,219316
248,525.57,525.68,524.8,524.91,169476
249,524.18,525.9,524,525.57,247187
250,523.94,524.83,522.42,524.2299,489487
251,522.7,524,522.6,523.925,319168
252,522.01,523.25,521,522.74,556032
253,522.06,522.74,521.8,521.92,926436
288,524,524,523.61,523.61,55958
289,517.5,525,517.5,523.98,1498031
290,519.5,520.67,517.5,517.53,1183976
291,518.06,520.09,517.89,519.421,519884
292,519.7701,519.9,517.84,518.054,475072
293,518.58,520.13,518.24,519.85,376675
294,519.02,519.65,518.5,518.501,253160
295,519.46,519.68,519,519.0307,279391
296,519.1211,519.64,518.45,519.46,262547
297,518.345,519.22,518.1,519.15,356389
298,516.585,518.9,516.51,518.39,576596
299,517.5,517.5,516.15,516.5,449381
300,516.38,517.5,515.6,517.5,652466
301,517.35,517.5,516.22,516.361,1003864
302,517.35,517.35,517.35,517.35,5464
336,517.35,517.35,517.14,517.14,95704
337,520.0325,520.4,516.05,517.27,1305288
338,523.051,523.27,520.05,520.15,1037371
339,523.57,524.84,522.5,523.086,581386
340,522.57,523.84,521.66,523.66,494714
341,522.66,523.09,522.19,522.57,343342
342,524.73,524.87,522.34,522.6293,420332
343,526.62,526.9,524.65,524.76,621132
344,526.58,526.7,525.26,526.57,325539
345,527.97,528.03,526.3301,526.578,546500
346,527.59,528.78,527.49,527.97,542100
347,527.6599,527.765,526.32,527.59,366058
348,526.66,528.19,526.62,527.66,326149
349,527.67,527.95,526.13,526.78,1282626
384,528.97,529.08,528.53,529.08,161320
385,531.35,531.87,527.76,528.72,1468327
386,529.83,532.75,529.37,531.39,972378
387,528.2,531.31,528,529.83,768570
388,528.59,528.99,526.8,528.19,623472
389,529.76,529.98,528.54,528.6399,392500
390,528.89,529.8,528.24,529.8,360759
391,527.4,528.9599,526.8,528.8325,465269
392,528.15,528.96,526.9,527.51,427183
393,524.64,528.21,523.39,528.17,975084
394,525.19,525.74,523.22,524.58,611632
395,524.65,525.12,524,525.081,485117
396,525.01,525.1999,522.12,524.65,929599
397,526.24,526.92,524.73,525.0563,2055062
398,526.24,526.24,526.24,526.24,0
528,523.41,523.47,523,523.42,89110
529,528.84,530.65,523,523.4,1604922
530,527.55,529.72,525.7,528.85,718850
531,528.2775,528.89,527,527.34,395419
532,525.295,528.53,525.18,528.41,433786
533,523.45,525.57,523.34,525.2001,426833
534,523.55,525.13,522.81,523.44,454532
535,524.67,524.98,523.43,523.5401,258921
536,526.37,526.75,524.531,524.76,312669
537,525.25,526.53,524.66,526.4399,206156
538,525.38,527.3,525.18,525.25,291830
539,526,527.24,525,525.44,213786
540,525.73,526.45,524.82,526.02,308662
541,527.76,527.76,525.34,525.61,823176
576,531.2699,531.295,530.865,531,68000
577,531.4391,532.64,529.2,531.26,1065316
578,530.846,531.73,530.2789,531.252,520387
579,531.21,531.67,530.12,530.94,526838
580,531.938,532.2,530.97,531.15,464637
581,531.04,532.04,530.77,531.87,321141
582,530.94,531.35,530.63,531.08,246649
583,531.0291,531.71,530.55,530.91,294988
584,530.23,531.19,530.18,530.96,271623
585,528.63,530.4999,528.58,530.23,454473
586,529.245,529.4394,527.77,528.611,430301
587,530.061,530.33,528.7522,529.3,321599
588,530.79,530.9,529.6113,530.1,375103
589,531.24,531.24,530.4501,530.79,1271824
624,530.98,530.98,530.61,530.92,49274
625,529.7737,533.11,529.52,530.97,1035005
626,532.08,532.268,529.13,529.82,644055
627,531.24,532.619,530.3,532.14,413257
628,530.8,531.83,530.64,531.3,271632
629,531.24,531.35,530,530.9,255760
630,532.28,532.3,530.8,531.25,215147
631,533.9696,534.27,532,532.232,576997
632,533.33,534.75,533.04,533.951,443729
633,532.628,533.74,532.51,533.33,295230
634,532.5,533.47,531.81,532.67,268238
635,532.27,532.62,531.8,532.53,205593
636,532.92,533.16,531.7,532.157,316382
637,532.36,533.13,532.36,532.8701,697105
672,533,533.05,532.705,532.79,52200
673,531.07,534.4399,531,533,894708
674,533,533,530.73,531.08,466617
675,532.335,533.66,531.64,533,343594
676,532.43,532.79,531.85,532.47,220136
677,531.7325,532.43,531.4,532.26,217551
678,531.538,532.18,531,531.725,230949
679,531.69,532,531.22,531.5101,219187
680,530.51,531.75,530.38,531.62,237436
681,529.13,530.51,529.02,530.41,427470
682,530.57,530.65,528.1,529.06,333522
683,530.3287,530.64,529.5,530.57,248181
684,530.49,530.63,529.77,530.4,200619
685,530.75,531.15,529.66,530.5499,760563
720,531.52,531.69,531.09,531.09,82242
721,528.19,531.98,526.71,531.68,1266921
722,527.95,529.29,527.56,528.05,533797
723,527.49,528.89,527.21,528.06,379260
724,527.5485,527.77,526.41,527.4001,459117
725,527.5901,528.33,527.12,527.55,266807
726,527.3,527.8,526.57,527.75,284110
727,526.4,527.35,526.25,527.34,242410
728,528.11,528.1192,526.05,526.41,335820
729,526.91,528.04,526.5513,528.04,187671
730,527.54,527.8491,526.745,526.97,246411
731,528.75,528.95,527.22,527.56,302279
732,529.099,529.5,528.06,528.7899,368456
733,530.44,530.44,528.22,529.1,1052495
862,528.9,528.9,528.3391,528.36,64844
863,532.36,532.91,528.36,528.36,1016057
864,530.87,532.37,529.92,532.36,518966
865,530.2599,531.49,530,531.13,392556
866,532.12,532.65,529.4,530.16,466179
867,532.39,533.33,531.87,532.129,392128
868,532.69,532.99,532.0304,532.39,199317
869,532.69,532.71,531.27,532.6185,268060
870,531.62,532.9,531.49,532.65,204914
871,531.17,531.77,530.58,531.61,263907
872,531.43,531.49,530.32,531.08,204540
873,531.47,531.99,530.87,531.3301,214307
874,531.1925,531.52,530.69,531.5,209698
875,530.92,531.42,530.56,531.17,446730
910,535.45,535.6,535.1,535.45,93708
911,537.61,537.88,535.06,535.45,1727484
912,538.137,538.24,536.35,537.565,863983
913,538.35,538.4399,537.342,538.155,541639
914,537.96,538.7,537.73,538.35,354921
915,538.2,538.2,536.7,537.965,444067
916,538.11,538.74,537.551,538.19,503986
917,537.22,538.42,536.86,538.11,377341
918,536.9,537.49,536.51,537.11,256212
919,537.75,537.85,536.57,536.85,237350
920,536.263,537.95,535.69,537.8299,346050
921,534.4552,536.305,534.251,536.29,520497
922,534.72,534.97,532.59,534.42,618739
923,536,536.2,534.5401,534.77,833089
958,534.59,534.7,534.35,534.51,60352
959,532.55,535.89,532,534.69,958508
960,532.57,533.99,532.07,532.5,566918
961,535.67,535.67,532.27,532.52,644811
962,536.82,537.35,535.05,535.67,631496
963,535.77,537.0896,535.68,536.82,445281
964,535.76,536.05,534.96,535.77,254422
965,536.59,536.6999,535.15,535.76,220371
966,535.75,536.619,535.48,536.6,227623
967,535.78,536.58,535.57,535.73,226361
968,535.35,536.08,534.51,535.82,263928
969,534.5,535.52,534.5,535.51,188453
970,535.04,535.83,534.38,534.52,273120
971,536.61,536.67,534.51,534.972,831583
a1394717400,537.31,537.44,537.31,537.44,40063
1,538.47,538.93,535.05,537.37,1140164
2,538.23,539.66,537.59,538.4,781917
3,536.72,538.1997,535.81,538.18,499969
4,535.87,537.18,535.73,536.84,341664
5,534.38,536,534,535.94,410353
6,533.2,534.72,533.06,534.42,441529
7,531.46,533.29,531.26,533.2,623078
8,532.0401,532.1999,529.32,531.48,827509
9,531.09,532.47,530.44,532.16,362587
10,530.47,531.73,530.2201,531.0901,319967
11,530.7632,531.739,530.42,530.59,353712
12,530.481,531.38,529.16,530.78,509698
13,530.65,531.11,529.9,530.48,941519
48,528.8,528.8,528.17,528.79,84596
49,526.53,530.89,526.23,528.8,821511
50,525.621,528.08,525.1,526.53,793329
51,524.4399,526.19,523.76,525.68,609900
52,525.346,525.65,523,524.4599,645723
53,526.6765,527.23,525.15,525.4,374884
54,525.432,526.89,525.22,526.7899,223286
55,525.45,526,524.76,525.47,233632
56,525,525.66,524.56,525.445,178157
57,525.0625,525.54,524.59,525.01,211636
58,524.44,525.01,523.87,524.99,200685
59,523.48,524.5,523.25,524.44,219350
60,523.87,524.18,523.21,523.36,289717
61,524.59,525.359,523.79,523.907,477745
192,527.315,527.79,527.25,527.7,51198
193,528.41,529.97,526.715,527.39,1086036
194,527.36,529.495,527.06,528.372,551707
195,527.28,527.8,525.85,527.3928,535224
196,528.06,528.45,527.14,527.27,272877
197,528.88,529,527.41,528.06,285489
198,529.8,529.86,528.45,528.9,272689
199,529.47,529.92,529.27,529.74,268824
200,529.279,529.67,528.31,529.49,239515
201,528.97,529.49,528.82,529.25,181213
202,528.24,529.05,527.43,529,281772
203,528.08,528.39,527.44,528.14,172096
204,527.69,528.33,527.55,528.1,198665
205,526.74,527.785,526.05,527.64,1131075
240,525.73,526,525.73,525.9,55488
241,528.555,529.4,525.2001,525.72,854892
242,528.8,529.19,528.02,528.55,405879
243,528.075,529.29,527.75,528.73,354167
244,529.57,529.72,527.93,528.1099,299043
